participant_id,image_id,image_path,mask_id,mask_path,xmin,xmax,ymin,ymax,prompt_type,X,Y,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,best_label,scene_desc
78,1,data/images/1exp.jpg,6,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_6_triangle_0.8350.png,434,501,552,589,triangle,462.9,565.1,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,7,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_7_point_0.8981.png,417,451,434,459,point,424.6,444,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,8,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_8_point_0.9165.png,350,376,280,303,point,364.7,286.8,Wood,Wood,Wood,Wood,Wood,Wood,Wood,Wood,Wood,Wood,Wood,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,9,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_9_cross_0.3062.png,342,405,199,246,cross,355.9,218.7,Yarn,Yarn,Yarn,Yarn,Yarn,Yarn,Yarn,Yarn,Yarn,Yarn,Yarn,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
82,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_82_MASK_0_point_0.9712.png,82,576,476,599,point,477.1,507.1,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn or Thread Spools: Arranged in a row on the shelves within the cabinets.
   - Desk Items: Various office supplies like pens, books, and a small lamp are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and decorative items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the left wall.
   - Laundry Baskets: Black and white baskets under the desk.
   - Window: Large window on the right side, allowing natural light into the room."
88,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_88_MASK_0_point_0.9733.png,81,574,476,599,point,423,500.8,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn Spools: Arranged in a row on the open shelves above the countertop.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and other small items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the wall to the left.
   - Toys: Small toys on the floor near the washing machine."
88,1,data/images/1exp.jpg,1,outputs/masks_gaze_driven/best/IMG_1_exp_Part_88_MASK_1_triangle_0.8068.png,434,480,561,589,triangle,463.1,585.2,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn Spools: Arranged in a row on the open shelves above the countertop.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and other small items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the wall to the left.
   - Toys: Small toys on the floor near the washing machine."
88,1,data/images/1exp.jpg,2,outputs/masks_gaze_driven/best/IMG_1_exp_Part_88_MASK_2_point_0.3833.png,44,537,302,339,point,430.4,313.2,Laundry,Laundry,Laundry,Laundry,Laundry,Washer,Laundry,Laundry,Laundry,Laundry,Laundry,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn Spools: Arranged in a row on the open shelves above the countertop.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and other small items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the wall to the left.
   - Toys: Small toys on the floor near the washing machine."
88,1,data/images/1exp.jpg,3,outputs/masks_gaze_driven/best/IMG_1_exp_Part_88_MASK_3_cross_0.8444.png,666,784,61,270,cross,696.5,233.9,Window,Window,Window,Window,Window,Window,Window,Window,Window,Window,Window,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn Spools: Arranged in a row on the open shelves above the countertop.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and other small items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the wall to the left.
   - Toys: Small toys on the floor near the washing machine."
88,1,data/images/1exp.jpg,4,outputs/masks_gaze_driven/best/IMG_1_exp_Part_88_MASK_4_point_0.9686.png,615,799,395,547,point,771.1,523.7,Blanket,Blanket,Blanket,Blanket,Blanket,Blanket,Blanket,Blanket,Blanket,Blanket,Blanket,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn Spools: Arranged in a row on the open shelves above the countertop.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and other small items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the wall to the left.
   - Toys: Small toys on the floor near the washing machine."
88,1,data/images/1exp.jpg,5,outputs/masks_gaze_driven/best/IMG_1_exp_Part_88_MASK_5_point_0.9045.png,471,584,403,545,point,511.8,430.1,Sofa,Sofa,Sofa,Sofa,Sofa,Sofa,Sofa,Sofa,Sofa,Sofa,Sofa,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn Spools: Arranged in a row on the open shelves above the countertop.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and other small items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the wall to the left.
   - Toys: Small toys on the floor near the washing machine."
88,1,data/images/1exp.jpg,6,outputs/masks_gaze_driven/best/IMG_1_exp_Part_88_MASK_6_cross_0.5477.png,464,537,312,402,cross,516.2,382.2,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn Spools: Arranged in a row on the open shelves above the countertop.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and other small items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the wall to the left.
   - Toys: Small toys on the floor near the washing machine."
88,1,data/images/1exp.jpg,7,outputs/masks_gaze_driven/best/IMG_1_exp_Part_88_MASK_7_point_0.9004.png,417,451,434,459,point,423.6,445.8,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn Spools: Arranged in a row on the open shelves above the countertop.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk.
   - Ironing Board: Standing upright to the right of the desk.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a plant and other small items.
   - Sofa: White sofa on the right side with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Rug: Green rug covering the floor area around the table and sofa.
   - Wall Art: Framed artwork on the wall to the left.
   - Toys: Small toys on the floor near the washing machine."
100,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_100_MASK_0_point_0.9675.png,0,254,452,599,point,45.2,466.7,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor, with a bright and clean aesthetic.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools of Thread: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Below the cabinets, featuring various office supplies.
   - Sewing Machine: Placed on the right side of the desk.
   - Black Office Chair: Positioned in front of the desk.
   - Ironing Board: Standing upright against the wall on the right side.
   - Table: A round white table in the foreground.
   - Teapot and Cups: On the table, with a teapot and two cups.
   - Green Plant: On the table, adding a touch of nature.
   - Sofa: A white sofa on the right side, with cushions and a throw blanket.
   - Floor Lamp: Positioned next to the sofa, with a black shade.
   - Window: On the far right, allowing natural light into the room.
   - Potted Plant: On the windowsill, adding greenery.
   - Rug: A green rug covering the floor area around the table and sofa.
   - Wall Art: A framed piece of art on the left wall.
   - Children's Toys: On the floor near the washing machine, adding a playful element."
